видеокарта pci e 1gb ati radeon hd6770 asus;3360;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_1gb_ati_radeon_hd6770_asus_1801432663;radeon hd 6770;1685;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+6770&id=284
видеокарта pci e 1gb ati radeon hd6770 sapphire;3340;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_1gb_ati_radeon_hd6770_sapphire_1801611950;radeon hd 6770;1685;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+6770&id=284
видеокарта pci e 1gb ati radeon hd6770 sapphire;3340;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_1gb_ati_radeon_hd6770_sapphire_1801285165;radeon hd 6770;1685;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+6770&id=284
видеокарта pci e 1gb ati radeon hd6770 msi;3350;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_1gb_ati_radeon_hd6770_msi_1801491416;radeon hd 6770;1685;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+6770&id=284
palit nvidia gts450 1gb, 128bit;2000;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/palit_nvidia_gts450_1gb_128bit_1839907366;geforce gts 450;1556;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTS+450&id=1
palit gts 450 1gb;2000;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/palit_gts_450_1gb_1438000445;geforce gts 450;1556;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTS+450&id=1
palit gts 450 1gb gddr5;1350;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/palit_gts_450_1gb_gddr5_1839880181;geforce gts 450;1556;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTS+450&id=1
видеокарта gts 450 palit low profile;1700;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_gts_450_palit_low_profile_1587491236;geforce gts 450;1556;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTS+450&id=1
видеокарта geforce gts 450;3000;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_geforce_gts_450_1845870473;geforce gts 450;1556;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTS+450&id=1
видеокарта pci e 1gb geforce gts450 palit;4020;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_1gb_geforce_gts450_palit_1801349579;geforce gts 450;1556;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTS+450&id=1
видеокарта pci e 1gb geforce gts450 palit;3920;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_1gb_geforce_gts450_palit_1801275141;geforce gts 450;1556;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTS+450&id=1
видеокарта pci e 1gb geforce gts450 palit;3870;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_1gb_geforce_gts450_palit_1801483866;geforce gts 450;1556;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTS+450&id=1
видеокарта pci e 1gb geforce gts450 gainward;3970;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_1gb_geforce_gts450_gainward_1801939740;geforce gts 450;1556;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTS+450&id=1
видеокарта pci e 1gb geforce gts450 gigabyte;3940;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_1gb_geforce_gts450_gigabyte_1801943749;geforce gts 450;1556;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTS+450&id=1
видеокарта pci e 1gb geforce gts450 zotac;4010;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_1gb_geforce_gts450_zotac_1801798000;geforce gts 450;1556;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTS+450&id=1
видеокарта pci e 1gb geforce gts450 asus;3990;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_1gb_geforce_gts450_asus_1801252173;geforce gts 450;1556;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTS+450&id=1
видеокарта pci e 1gb geforce gts450 gigabyte;3960;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_1gb_geforce_gts450_gigabyte_1801904942;geforce gts 450;1556;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTS+450&id=1
видеокарта gts 450;1000;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_gts-450_1830294234;geforce gts 450;1556;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTS+450&id=1
видеокарта point of view 1 gb gts 450 d3 oem;1500;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_point_of_view_1_gb_gts_450_d3_oem_1847450238;geforce gts 450;1556;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTS+450&id=1
видео карта для танков gts 450 1 gb;1000;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/video_karta_dlya_tankov_gts_450_1_gb_1829470284;geforce gts 450;1556;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTS+450&id=1
видеокарта pci e 1gb geforce gts450 gigabyte;3950;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_1gb_geforce_gts450_gigabyte_1801856728;geforce gts 450;1556;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTS+450&id=1
видеокарта pci e 1gb geforce gts450 zotac;4220;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_1gb_geforce_gts450_zotac_1801105096;geforce gts 450;1556;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTS+450&id=1
pci e nvidia gts450 palit 1gb gddr5 128bit;2100;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/pci-e_nvidia_gts450_palit_1gbgddr5128bit_1829262400;geforce gts 450;1556;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTS+450&id=1
видеокарта geforce gts450 1gb 256bit в идеале;1600;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_geforce_gts450_1gb_256bit_v_ideale_1833184602;geforce gts 450;1556;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTS+450&id=1
видеокарта pci e 512mb geforce gts450 palit;3330;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_512mb_geforce_gts450_palit_1559818051;geforce gts 450;1556;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTS+450&id=1
radeon hd 4890;1500;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/radeon_hd_4890_1263452250;radeon hd 4890;1543;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+4890&id=42
видеокарта pci e 1gb geforce gtx560 asus engtx560;4330;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_1gb_geforce_gtx560_asus_engtx560_1801561222;geforce gtx 560m;1541;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+560M&id=1452
pci e powercolor radeon hd5750 1gb gddr 5 hdmi dp;1500;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/pci-e_powercolor_radeon_hd5750_1gb_gddr-5_hdmi_dp_1228335624;radeon hd 5750;1456;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+5750&id=50
видеокарта pci e 1gb ati radeon hd5750 power color;3120;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_1gb_ati_radeon_hd5750_power_color_1801462789;radeon hd 5750;1456;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+5750&id=50
видеокарта pci e 1gb ati radeon hd5750 xfx;3210;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_1gb_ati_radeon_hd5750_xfx_1801255788;radeon hd 5750;1456;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+5750&id=50
видеокарта pci e 1gb ati radeon hd5750 gigabyte;3140;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_1gb_ati_radeon_hd5750_gigabyte_1801716753;radeon hd 5750;1456;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+5750&id=50
видеокарта pci e 1gb ati radeon hd5750 gigabyte;3170;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_1gb_ati_radeon_hd5750_gigabyte_1801289733;radeon hd 5750;1456;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+5750&id=50
видеокарта pci e 1gb ati radeon hd5750 sapphire;3110;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_1gb_ati_radeon_hd5750_sapphire_1801321138;radeon hd 5750;1456;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+5750&id=50
видеокарта pci e 1gb ati radeon hd5750 asus;3160;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_1gb_ati_radeon_hd5750_asus_1801655957;radeon hd 5750;1456;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+5750&id=50
видеокарта pci e 1gb ati radeon hd5750 msi;3130;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_1gb_ati_radeon_hd5750_msi_1801761576;radeon hd 5750;1456;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+5750&id=50
видеокарта radeon hd 5750 1gb;1700;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_radeon_hd_5750_1gb_1497527587;radeon hd 5750;1456;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+5750&id=50
видеокарта ati radeon hd 5750 1gddr5;1100;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_ati_radeon_hd_5750_1gddr5_1791932441;radeon hd 5750;1456;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+5750&id=50
видеокарта pci e 2gb ati radeon r7 250 gigabyte;4520;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_2gb_ati_radeon_r7_250_gigabyte_1462230542;radeon r7 250;1403;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R7+250&id=2768
видеокарта pci e 1gb ati radeon r7 250 power color;3750;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_1gb_ati_radeon_r7_250_power_color_1801728843;radeon r7 250;1403;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R7+250&id=2768
видеокарта pci e 1gb geforce gtx460 gigabyte;4540;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_1gb_geforce_gtx460_gigabyte_1801047225;geforce gtx 460m;1395;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+460M&id=93
видеокарта gigabyte nvidia geforce gtx 460 gpu;2000;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_gigabyte_nvidia_geforce_gtx_460_gpu_1828512244;geforce gtx 460m;1395;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+460M&id=93
видеокарта pci e 512mb ati radeon hd4870 asus;2570;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_512mb_ati_radeon_hd4870_asus_1833642422;radeon hd 4870;1383;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+4870&id=30
видеокарта pci e 512mb ati radeon hd4870 sapphire;2520;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_512mb_ati_radeon_hd4870_sapphire_1833664155;radeon hd 4870;1383;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+4870&id=30
видеокарта pci e 512mb ati radeon hd4870 sapphire;2520;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_512mb_ati_radeon_hd4870_sapphire_1801903495;radeon hd 4870;1383;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+4870&id=30
видеокарта sapphire radeon hd 4870 1 гб gddr5;1400;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_sapphire_radeon_hd_4870_1_gb_gddr5_1831178397;radeon hd 4870;1383;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+4870&id=30
видеокарта pci e 512mb ati radeon hd4870 sapphire;2580;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_512mb_ati_radeon_hd4870_sapphire_1801353875;radeon hd 4870;1383;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+4870&id=30
видеокарта pci e ati radeon hd4870 512mb;1990;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_ati_radeon_hd4870_512mb_1760189310;radeon hd 4870;1383;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+4870&id=30
asus ati radeon hd 7850 2gb, gddr5, 256bit ( тест);4000;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/asus_ati_radeon_hd_7850_2gb_gddr5_256bit_test_1431467576;radeon hd 7850m;1373;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7850M&id=1688
видеокарта radeon hd 7850 1gb wnd93u3;3000;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_radeon_hd_7850_1gb_wnd93u3_1851880392;radeon hd 7850m;1373;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7850M&id=1688
видеокарта radeon hd 7850 1gb wn39em30;3000;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_radeon_hd_7850_1gb_wn39em30_1851821768;radeon hd 7850m;1373;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7850M&id=1688
видеокарта radeon hd 7850 1gb pg130302;3000;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_radeon_hd_7850_1gb_pg130302_1851087142;radeon hd 7850m;1373;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7850M&id=1688
видеокарта msi radeon hd7850 2 гб;2300;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_msi_radeon_hd7850_2_gb_1846256838;radeon hd 7850m;1373;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7850M&id=1688
видеокарта msi radeon hd7850;3000;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_msi_radeon_hd7850_1815473766;radeon hd 7850m;1373;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7850M&id=1688
видеокарта radeon hd 6750 1gb 3je93j;2500;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_radeon_hd_6750_1gb_3je93j_1851870602;radeon hd 6750;1316;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+6750&id=282
видеокарта radeon hd 6750 1gb a1119000;2500;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_radeon_hd_6750_1gb_a1119000_1851525171;radeon hd 6750;1316;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+6750&id=282
видеокарта pci e 2gb geforce gt640 asus;3360;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_2gb_geforce_gt640_asus_1801781604;geforce gt 640;1282;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GT+640&id=1432
2х гиговая geforce gt 640 2 gb в идеале;1700;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/2h_gigovaya_geforce_gt_640_2_gb_v_ideale_1834330804;geforce gt 640;1282;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GT+640&id=1432
видеокарта palit nvidia geforce gtx 760, ne5x760h;5000;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_palit_nvidia_geforce_gtx_760_ne5x760h_1564224415;geforce gtx 760a;1281;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+760A&id=3186
видеокарта pci e 896mb geforce gtx275 point of vie;3240;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_896mb_geforce_gtx275_point_of_vie_1801477141;geforce gtx 275;1245;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+275&id=21
видеокарта pci e 1,28gb geforce gtx275 evga;3740;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_128gb_geforce_gtx275_evga_1833796014;geforce gtx 275;1245;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+275&id=21
видеокарта pci e 1,28gb geforce gtx275 evga;3750;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_128gb_geforce_gtx275_evga_1833561856;geforce gtx 275;1245;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+275&id=21
видео карта msi n275gtx twin frozr;2800;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/video_karta_msi_n275gtx_twin_frozr_1185158983;geforce gtx 275;1245;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+275&id=21
видеокарта radeon hd7750 1g gddr5;1500;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_radeon_hd7750_1g_gddr5_1829044798;radeon hd 7750m;1191;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7750M&id=2476
asus radeon hd 7750,1 gb в хорошем состоянии;1500;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/asus_radeon_hd_77501_gb_v_horoshem_sostoyanii_1834589913;radeon hd 7750m;1191;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7750M&id=2476
видеокарта radeon hd 7750 1gb neo20m3;3000;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_radeon_hd_7750_1gb_neo20m3_1850948838;radeon hd 7750m;1191;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7750M&id=2476
видеокарта radeon hd 7750 1gb wl39snt8;3000;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_radeon_hd_7750_1gb_wl39snt8_1851480708;radeon hd 7750m;1191;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7750M&id=2476
видеокарта radeon hd 7750 1gb 182345;3000;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_radeon_hd_7750_1gb_182345_1851679953;radeon hd 7750m;1191;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7750M&id=2476
pci e nvidia gtx260 sonic 896mb gddr3 448bit;1900;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/pci-e_nvidia_gtx260_sonic_896mbgddr3448bit_1829267718;geforce gtx 260;1136;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+260&id=17
pci e nvidia gtx260 msi 896mb gddr3 256bit;1900;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/pci-e_nvidia_gtx260_msi_896mbgddr3256bit_1829201736;geforce gtx 260;1136;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+260&id=17
gtx 260 1792 mb;1000;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/gtx_260_1792_mb_1853380826;geforce gtx 260;1136;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+260&id=17
видеокарта pci e 1,79gb geforce gtx260 palit;2440;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_179gb_geforce_gtx260_palit_1801781961;geforce gtx 260;1136;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+260&id=17
видеокарта gigabyte gtx260 896mb overclock edition;1200;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_gigabyte_gtx260_896mb_overclock_edition_1849303740;geforce gtx 260;1136;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+260&id=17
видеокарта pci e 896mb geforce gtx260 palit;2130;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_896mb_geforce_gtx260_palit_1801744668;geforce gtx 260;1136;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+260&id=17
geforce 260 gtx 896mb ddr3 core edition;1200;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/geforce_260_gtx_896mb_ddr3_core_edition_1815836325;geforce gtx 260;1136;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+260&id=17
видеокарта pci e 896mb geforce gtx260 sparkle;1230;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_896mb_geforce_gtx260_sparkle_1833689259;geforce gtx 260;1136;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+260&id=17
gtx 260 896мб;2000;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/gtx-260_896mb_1024973196;geforce gtx 260;1136;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+260&id=17
видеокарта pci e 512mb ati radeon hd5670 club3d;2330;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_512mb_ati_radeon_hd5670_club3d_1801004966;radeon hd 5670;1087;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+5670&id=28
видеокарта pci e 1gb ati radeon hd5670 sapphire;2390;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_1gb_ati_radeon_hd5670_sapphire_1801368331;radeon hd 5670;1087;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+5670&id=28
видеокарта pci e 1gb ati radeon hd5670 asus;2450;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_1gb_ati_radeon_hd5670_asus_1801694425;radeon hd 5670;1087;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+5670&id=28
видеокарта pci e 1gb ati radeon hd5670 powercolor;2370;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_1gb_ati_radeon_hd5670_powercolor_1801485539;radeon hd 5670;1087;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+5670&id=28
видеокарта pci e 1gb ati radeon hd5670 gigabyte;2430;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_1gb_ati_radeon_hd5670_gigabyte_1801146596;radeon hd 5670;1087;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+5670&id=28
видеокарта pci e 1gb ati radeon hd5670 his;2420;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_1gb_ati_radeon_hd5670_his_1712056043;radeon hd 5670;1087;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+5670&id=28
видеокарта radeon hd 6670 2gb ej992m;2500;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_radeon_hd_6670_2gb_ej992m_1851502484;radeon hd 6670;1062;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+6670&id=96
видеокарта radeon hd 6670 1gb nesp0210l;2500;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_radeon_hd_6670_1gb_nesp0210l_1851137690;radeon hd 6670;1062;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+6670&id=96
видеокарта radeon hd 6670 2gb ek30sm4i;2500;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_radeon_hd_6670_2gb_ek30sm4i_1851180178;radeon hd 6670;1062;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+6670&id=96
видеокарта radeon hd 6670 1gb gn3s9m4l0;2500;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_radeon_hd_6670_1gb_gn3s9m4l0_1851116036;radeon hd 6670;1062;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+6670&id=96
видеокарта radeon hd 6670 1gb sn11195107;2500;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_radeon_hd_6670_1gb_sn11195107_1851879389;radeon hd 6670;1062;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+6670&id=96
видеокарта radeon hd 6670 2gb cacoyz157;2500;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_radeon_hd_6670_2gb_cacoyz157_1851347177;radeon hd 6670;1062;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+6670&id=96
видеокарта pci e 1gb ati radeon hd6670 sapphire;3280;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_1gb_ati_radeon_hd6670_sapphire_1614448870;radeon hd 6670;1062;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+6670&id=96
видеокарта pci e 1,79gb geforce gtx295 palit;3930;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_179gb_geforce_gtx295_palit_1274963390;geforce gtx 295;1053;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+295&id=1446
2х чиповая легенда 2 гб шина 896 бит gtx 295;2500;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/2h_chipovaya_legenda_2_gb_shina_896_bit_gtx_295_1834509941;geforce gtx 295;1053;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+295&id=1446
видеокарта pci e 512mb ati radeon hd4770 club 3d;2450;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_512mb_ati_radeon_hd4770_club_3d_1801925102;radeon hd 4770;1034;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+4770&id=601
gigabyte hd 4850 silent cell;2500;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/gigabyte_hd_4850_silent_cell_778808098;radeon hd 4850;1022;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+4850&id=24
видеокарта pci e 512mb ati radeon hd4850 gigabyte;1850;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_512mb_ati_radeon_hd4850_gigabyte_1833394483;radeon hd 4850;1022;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+4850&id=24
видеокарта pci e 512mb ati radeon hd4850 gigabyte;1810;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_512mb_ati_radeon_hd4850_gigabyte_1484051733;radeon hd 4850;1022;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+4850&id=24
видеокарта pci e 512mb ati radeon hd4850 powercolo;1820;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_512mb_ati_radeon_hd4850_powercolo_1801814637;radeon hd 4850;1022;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+4850&id=24
видеокарта pci e 1gb ati radeon hd4850 asus;2520;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_1gb_ati_radeon_hd4850_asus_1801019712;radeon hd 4850;1022;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+4850&id=24
видеокарта pci e 512mb ati radeon hd4850 asus;1870;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_512mb_ati_radeon_hd4850_asus_1801735133;radeon hd 4850;1022;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+4850&id=24
видеокарта pci e 512mb ati radeon hd4850 sapphire;1830;https://www.avito.ru/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_512mb_ati_radeon_hd4850_sapphire_1801830314;radeon hd 4850;1022;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+4850&id=24
